,Unnamed: 0,TR ,Volumes,ScanTime(Min.Sec),EyeStatus,MFStrength,NumHealthy(M),NumHealthy(F),NumASD(M),NumASD(F),NumAutistic,NumHighFunctioning,LanguageImpaired,NumAspergsr's,NumPDD-NOS,AgeRangeHealthyMean,AgeRangeHealthyStd,AgeRangeASDMean,AgeRangeASDStd,AgeRangeAutistic,AgeRangeAspergsr's,AgeRangePDD-NOS,FIQMean_ASD,FIQStd_ASD,FIQMean_TD,FIQStd_TD,BandpassRangeHighpass(Hz),BandpassRangeLowpass(Hz),Smoothing(fwhm)mm,GSR,CSF,WM,Motion Params,Age,Scrubbing,GCOR,aCOMPCor,Cardiac and respiratory signals regression,Despiking,S_No,PaperID,SeedHemisphere,SeedLobe,SeedGyrus,SeedNameBN,SeedNameHO,SeedNameJuliech,SeedName,Seed_X,Seed_Y,Seed_Z,ConnectivityHemisphere,ConnectivityLobe,ConnectivityGyrus,ConnectivityNameBN,ConnectivityNameHO,ConnectivityNameJuliech,ConnectivityName,Connectivity_X,Connectivity_Y,connectivity_Z,Under(-1)/Over(1)Connectivity
456,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,402,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Subcortical Nuclei,"BG, Basal Ganglia","BG_dCa, dorsal caudate",Right Lateral Ventricle,WM Fornix,Caudate nucleus        R,6,2,14,-1
458,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,403,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A14m, medial area 14",Frontal Medial Cortex,,Orbitofrontal cortex        L,-6,38,-18,-1
460,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,404,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Subcallosal Cortex,WM Cingulum L,Anterior cingulate cortex (subgenual)        L,-6,30,-4,-1
462,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,405,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_dCa, dorsal caudate",Left Caudate,WM Callosal body,Caudate nucleus        L,-12,8,16,-1
463,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,405,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Subcortical Nuclei,"Amyg, Amygdala","Amyg_lAmyg, lateral amygdala",Right Amygdala,GM Amygdala_laterobasal group R,Parahippocampal gyrus        R,28,0,-28,1
464,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,406,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Temporal Lobe,"PhG, Parahippocampal Gyrus","PhG_A35/36c, caudal area 35/36",Brain-Stem,,Cerebral peduncle        R,14,-20,-32,-1
466,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,407,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Temporal Lobe,"PhG, Parahippocampal Gyrus","PhG_A28/34, area 28/34 (EC, entorhinal cortex)","Parahippocampal Gyrus, anterior division",GM Hippocampus entorhinal cortex L,Cerebral peduncle        L,-18,-20,-30,-1
467,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,407,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Temporal Lobe,"PhG, Parahippocampal Gyrus","PhG_A28/34, area 28/34 (EC, entorhinal cortex)",Brain-Stem,WM Corticospinal tract R,Pons        R,10,-24,-26,1
468,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,408,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Parietal Lobe,"Pcun, Precuneus","PCun_A31, area 31 (Lc1)","Cingulate Gyrus, posterior division",GM Superior parietal lobule 5Ci L,Posterior cingulate cortex        L,-10,-46,36,-1
469,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,408,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_rHipp, rostral hippocampus",Left Putamen,WM Optic radiation L,Hippocampus        L,-30,-20,-8,1
470,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,409,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A24rv, rostroventral area 24","Cingulate Gyrus, posterior division",WM Cingulum R,Posterior cingulate cortex        R,8,-44,28,-1
471,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,409,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC _V5/MT+, area V5/MT+","Lateral Occipital Cortex, inferior division",GM Visual cortex V5 L,Inferior occipital gyrus        L,-40,-80,2,1
472,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,410,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Parietal Lobe,"Pcun, Precuneus","PCun_A31, area 31 (Lc1)",Precuneous Cortex,GM Superior parietal lobule 7M R,Precuneus        R,2,-72,30,-1
473,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,410,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,,,,Brain-Stem,,Pons        L,-2,-30,-14,1
474,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,411,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Parietal Lobe,"Pcun, Precuneus","PCun_A31, area 31 (Lc1)",Precuneous Cortex,GM Superior parietal lobule 7A L,Precuneus        L,-8,-62,36,-1
475,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,411,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Temporal Lobe,"FuG, Fusiform Gyrus","FuG_A37mv, medioventral area37",Occipital Fusiform Gyrus,GM Visual cortex V4 L,Fusiform gyrus        L,-28,-66,-14,1
476,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,412,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)",Angular Gyrus,GM Inferior parietal lobule Pga L,Temporal parietal junction        L,-52,-56,24,-1
478,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,413,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,,,,Right Crus II,,Cerebellum crus II        R,32,-78,-46,-1
479,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,413,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Occipital Lobe,"MVOcC, MedioVentral Occipital Cortex","MVOcC _rLinG, rostral lingual gyrus",Lingual Gyrus,GM Visual cortex V2 BA18 L,Lingual gyrus        L,-8,-64,-4,1
480,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,414,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Temporal Lobe,"MTG, Middle Temporal Gyrus","MTG_A21c, caudal area 21","Middle Temporal Gyrus, posterior division",,Mid temporal gyrus        L,-64,-34,-10,-1
483,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,415,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Temporal Lobe,"ITG, Inferior Temporal Gyrus","ITG_A20r, rostral area 20",Temporal Pole,GM Hippocampus entorhinal cortex R,Temporal pole        R,32,8,-40,1
485,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,416,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,,,,Left VIIb,,Cerebellum crus VII        L,-8,-72,-36,1
486,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,417,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Temporal Lobe,"MTG, Middle Temporal Gyrus","MTG_A21r, rostral area 21",Temporal Pole,,Mid temporal gyrus        L,-52,4,-34,-1
487,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,417,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Insular Lobe,"INS, Insular Gyrus","INS_dIg, dorsal granular insula",Central Opercular Cortex,GM Secondary somatosensory cortex / Parietal operculum OP3 L,Rolandic operculum        L,-40,-8,18,1
488,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,418,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Parietal Lobe,"SPL, Superior Parietal Lobule","SPL_A7r, rostral area 7","Lateral Occipital Cortex, superior division",GM Superior parietal lobule 5L R,Superior parietal lobule        R,14,-58,74,-1
490,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,419,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Frontal Lobe ,"IFG, Inferior Frontal Gyrus","IFG_A45r, rostral area 45","Inferior Frontal Gyrus, pars triangularis",GM Broca's area BA45 L,Inferior frontal gyrus        L,-50,34,-2,-1
492,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,420,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Frontal Lobe ,"IFG, Inferior Frontal Gyrus","IFG_A45c, caudal area 45","Inferior Frontal Gyrus, pars opercularis",GM Broca's area BA45 R,Inferior frontal gyrus        R,48,20,8,1
493,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,421,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Frontal Lobe ,"PrG, Precentral Gyrus","PrG_A4tl, area 4(tongue and larynx region)",Central Opercular Cortex,GM Secondary somatosensory cortex / Parietal operculum OP4 R,Rolandic operculum        R,42,0,14,1
495,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,423,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Temporal Lobe,"STG, Superior Temporal Gyrus","STG_A38m, medial area 38",Temporal Pole,,Temporal pole        L,-28,18,-34,1
496,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,424,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Frontal Lobe ,"PrG, Precentral Gyrus","PrG_A4hf, area 4(head and face region)",Precentral Gyrus,GM Primary motor cortex BA4p R,Precentral gyrus        R,44,-10,34,1
498,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,426,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Parietal Lobe,"PoG, Postcentral Gyrus","PoG_A1/2/3ulhf, area 1/2/3(upper limb, head and face region)",Postcentral Gyrus,GM Primary somatosensory cortex BA3b L,Postcentral gyrus        L,-42,-22,48,1
499,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,427,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,L,Frontal Lobe ,"SFG, Superior Frontal Gyrus  ","SFG_A6m, medial area 6",Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),GM Premotor cortex BA6 L,Supplementary motor area        L,-6,-4,60,1
500,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,428,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Frontal Lobe ,"SFG, Superior Frontal Gyrus  ","SFG_A8m, medial area 8",Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),GM Premotor cortex BA6 R,Supplementary motor area        R,8,6,58,1
501,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,429,29.0,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Cingulum R,PCC L + R,2,-42,36,R,Parietal Lobe,"SPL, Superior Parietal Lobule","SPL_A5l, lateral area 5",Superior Parietal Lobule,GM Primary somatosensory cortex BA2 R,Inferior parietal lobule        R,42,-38,60,1
502,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,430,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23c, caudal area 23","Cingulate Gyrus, posterior division",WM Callosal body,Posterior cingulate cortex        R,16,-36,34,-1
503,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,430,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,C,Occipital Lobe,"MVOcC, MedioVentral Occipital Cortex","MVOcC _rLinG, rostral lingual gyrus",Left I-IV,,Cerebellum Crus IV        ,0,-54,-2,1
504,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,431,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23d, dorsal area 23","Cingulate Gyrus, posterior division",WM Callosal body,Posterior cingulate cortex        L,-12,-38,30,-1
505,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,431,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,R,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC _lsOccG, lateral superior occipital gyrus","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule PGp R,Mid occipital gyrus        R,32,-76,36,1
508,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,433,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23c, caudal area 23","Cingulate Gyrus, anterior division",WM Cingulum R,Posterior cingulate cortex        R,2,-10,38,-1
510,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,434,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,L,Parietal Lobe,"Pcun, Precuneus","PCun_A31, area 31 (Lc1)",Precuneous Cortex,GM Superior parietal lobule 7A L,Precuneus        L,-8,-60,36,-1
511,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,434,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,R,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC_iOccG, inferior occipital gyrus",Occipital Fusiform Gyrus,GM Visual cortex V2 BA18 R,Lingual gyrus        R,22,-90,-8,1
512,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,435,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,L,Frontal Lobe ,"SFG, Superior Frontal Gyrus  ","SFG_A8m, medial area 8",Superior Frontal Gyrus,GM Premotor cortex BA6 L,Superior frontal gyrus (medial)        L,-6,28,56,-1
513,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,435,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,R,Parietal Lobe,"Pcun, Precuneus","PCun_dmPOS, dorsomedial parietooccipital  sulcus(PEr) ",Intracalcarine Cortex,WM Callosal body,Calcarine cortex        R,28,-66,12,1
514,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,436,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,L,Frontal Lobe ,"MFG, Middle Frontal Gyrus ","MFG_IFJ, inferior frontal junction",Middle Frontal Gyrus,GM Premotor cortex BA6 L,Precentral gyrus        L,-40,6,50,-1
515,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,436,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,R,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC _V5/MT+, area V5/MT+","Lateral Occipital Cortex, inferior division",GM Visual cortex V5 R,Inferior occipital gyrus        R,44,-78,0,1
517,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,437,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,L,Parietal Lobe,"SPL, Superior Parietal Lobule","SPL_A7pc, postcentral area 7",Superior Parietal Lobule,GM Superior parietal lobule 7A L,Superior parietal lobule        L,-24,-50,64,1
520,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,439,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,L,Temporal Lobe,"MTG, Middle Temporal Gyrus","MTG_aSTS, anterior superior temporal sulcus","Middle Temporal Gyrus, posterior division",,Mid temporal gyrus        L,-58,-28,-6,-1
521,0,2500,144,6,Open,3,15,?,17,?,,12.0,,5.0,,27.1,8.2,26.1,6.5,,,,110.3,18.6,112.6,12.5,0.01,0.08,8.0,1,1.0,1.0,1.0,,,,,,,439,29.0,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Paracingulate Gyrus,,vMPFC,-1,47,-4,L,Parietal Lobe,"Pcun, Precuneus","PCun_A7m, medial area 7(PEp)",Precuneous Cortex,GM Superior parietal lobule 7A L,Precuneus        L,-10,-58,56,1
